EntFile_src,EntLine_src,EntName_src,EntKind_src,EntType_src,EntID_src,RefFile,RefLine,RefKind,RefType,EntFile_target,EntLine_target,EntName_target,EntKind_target,EntType_target,EntID_target,Is_Infringed,is37
/home/ks-turtle/Desktop/src/java/util/concurrent/PriorityBlockingQueue.java,39,java.util.concurrent.PriorityBlockingQueue,Type,Java Generic Class Type Public Member,157828,/home/ks-turtle/Desktop/src/java/util/concurrent/PriorityBlockingQueue.java,39,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/util/AbstractQueue.java,37,java.util.AbstractQueue,Type,Java Abstract Generic Class Type Public Member,80084,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicFormattedTextFieldUI.java,19,javax.swing.plaf.basic.BasicFormattedTextFieldUI,Type,Java Class Type Public Member,158154,/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicFormattedTextFieldUI.java,19,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/plaf/basic/BasicTextFieldUI.java,37,javax.swing.plaf.basic.BasicTextFieldUI,Type,Java Class Type Public Member,54604,no-match,0
/home/ks-turtle/Desktop/src/java/lang/IllegalThreadStateException.java,22,java.lang.IllegalThreadStateException,Type,Java Class Type Public Member,158377,/home/ks-turtle/Desktop/src/java/lang/IllegalThreadStateException.java,22,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/lang/IllegalArgumentException.java,20,java.lang.IllegalArgumentException,Type,Java Class Type Public Member,1522,match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,54,java.beans.ArrayPersistenceDelegate,Type,Java Class Type Default Member,158949,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,54,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/PersistenceDelegate.java,71,java.beans.PersistenceDelegate,Type,Java Abstract Class Type Public Member,4352,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,31,java.beans.NullPersistenceDelegate,Type,Java Class Type Default Member,159022,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,31,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/PersistenceDelegate.java,71,java.beans.PersistenceDelegate,Type,Java Abstract Class Type Public Member,4352,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,43,java.beans.PrimitivePersistenceDelegate,Type,Java Class Type Default Member,159034,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,43,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/PersistenceDelegate.java,71,java.beans.PersistenceDelegate,Type,Java Abstract Class Type Public Member,4352,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,95,java.beans.ProxyPersistenceDelegate,Type,Java Class Type Default Member,159041,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,95,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/PersistenceDelegate.java,71,java.beans.PersistenceDelegate,Type,Java Abstract Class Type Public Member,4352,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,305,java.beans.StaticFieldsPersistenceDelegate,Type,Java Class Type Default Member,159050,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,305,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/PersistenceDelegate.java,71,java.beans.PersistenceDelegate,Type,Java Abstract Class Type Public Member,4352,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,459,java.beans.java_awt_BorderLayout_PersistenceDelegate,Type,Java Class Type Default Member,159063,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,459,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,486,java.beans.java_awt_CardLayout_PersistenceDelegate,Type,Java Class Type Default Member,159074,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,486,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,408,java.beans.java_awt_Choice_PersistenceDelegate,Type,Java Class Type Default Member,159083,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,408,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,347,java.beans.java_awt_Component_PersistenceDelegate,Type,Java Class Type Default Member,159092,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,347,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,388,java.beans.java_awt_Container_PersistenceDelegate,Type,Java Class Type Default Member,159108,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,388,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,505,java.beans.java_awt_GridBagLayout_PersistenceDelegate,Type,Java Class Type Default Member,159119,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,505,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,444,java.beans.java_awt_List_PersistenceDelegate,Type,Java Class Type Default Member,159128,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,444,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,432,java.beans.java_awt_MenuBar_PersistenceDelegate,Type,Java Class Type Default Member,159137,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,432,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,338,java.beans.java_awt_MenuShortcut_PersistenceDelegate,Type,Java Class Type Default Member,159146,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,338,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/PersistenceDelegate.java,71,java.beans.PersistenceDelegate,Type,Java Abstract Class Type Public Member,4352,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,420,java.beans.java_awt_Menu_PersistenceDelegate,Type,Java Class Type Default Member,159151,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,420,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,332,java.beans.java_awt_SystemColor_PersistenceDelegate,Type,Java Class Type Default Member,159160,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,332,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,305,java.beans.StaticFieldsPersistenceDelegate,Type,Java Class Type Default Member,159050,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,335,java.beans.java_awt_font_TextAttribute_PersistenceDelegate,Type,Java Class Type Default Member,159161,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,335,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,305,java.beans.StaticFieldsPersistenceDelegate,Type,Java Class Type Default Member,159050,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,301,java.beans.java_beans_beancontext_BeanContextSupport_PersistenceDelegate,Type,Java Class Type Default Member,159162,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,301,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,204,java.beans.java_util_Collection_PersistenceDelegate,Type,Java Class Type Default Member,159190,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,139,java.beans.java_lang_Class_PersistenceDelegate,Type,Java Class Type Default Member,159163,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,139,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/PersistenceDelegate.java,71,java.beans.PersistenceDelegate,Type,Java Abstract Class Type Public Member,4352,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,130,java.beans.java_lang_String_PersistenceDelegate,Type,Java Class Type Default Member,159170,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,130,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/PersistenceDelegate.java,71,java.beans.PersistenceDelegate,Type,Java Abstract Class Type Public Member,4352,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,167,java.beans.java_lang_reflect_Field_PersistenceDelegate,Type,Java Class Type Default Member,159177,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,167,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/PersistenceDelegate.java,71,java.beans.PersistenceDelegate,Type,Java Abstract Class Type Public Member,4352,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,178,java.beans.java_lang_reflect_Method_PersistenceDelegate,Type,Java Class Type Default Member,159182,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,178,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/PersistenceDelegate.java,71,java.beans.PersistenceDelegate,Type,Java Abstract Class Type Public Member,4352,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,294,java.beans.java_util_AbstractCollection_PersistenceDelegate,Type,Java Class Type Default Member,159187,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,294,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,204,java.beans.java_util_Collection_PersistenceDelegate,Type,Java Class Type Default Member,159190,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,295,java.beans.java_util_AbstractList_PersistenceDelegate,Type,Java Class Type Default Member,159188,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,295,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,219,java.beans.java_util_List_PersistenceDelegate,Type,Java Class Type Default Member,159200,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,296,java.beans.java_util_AbstractMap_PersistenceDelegate,Type,Java Class Type Default Member,159189,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,296,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,254,java.beans.java_util_Map_PersistenceDelegate,Type,Java Class Type Default Member,159218,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,204,java.beans.java_util_Collection_PersistenceDelegate,Type,Java Class Type Default Member,159190,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,204,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,297,java.beans.java_util_Hashtable_PersistenceDelegate,Type,Java Class Type Default Member,159199,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,297,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,254,java.beans.java_util_Map_PersistenceDelegate,Type,Java Class Type Default Member,159218,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,219,java.beans.java_util_List_PersistenceDelegate,Type,Java Class Type Default Member,159200,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,219,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,254,java.beans.java_util_Map_PersistenceDelegate,Type,Java Class Type Default Member,159218,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,254,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,613,java.beans.javax_swing_Box_PersistenceDelegate,Type,Java Class Type Default Member,159235,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,613,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,562,java.beans.javax_swing_DefaultComboBoxModel_PersistenceDelegate,Type,Java Class Type Default Member,159242,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,562,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,548,java.beans.javax_swing_DefaultListModel_PersistenceDelegate,Type,Java Class Type Default Member,159250,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,548,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,528,java.beans.javax_swing_JFrame_PersistenceDelegate,Type,Java Class Type Default Member,159259,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,528,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,631,java.beans.javax_swing_JMenu_PersistenceDelegate,Type,Java Class Type Default Member,159270,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,631,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,598,java.beans.javax_swing_JTabbedPane_PersistenceDelegate,Type,Java Class Type Default Member,159279,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,598,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,590,java.beans.javax_swing_ToolTipManager_PersistenceDelegate,Type,Java Class Type Default Member,159287,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,590,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/PersistenceDelegate.java,71,java.beans.PersistenceDelegate,Type,Java Abstract Class Type Public Member,4352,no-match,0
/home/ks-turtle/Desktop/src/java/beans/MetaData.java,574,java.beans.javax_swing_tree_DefaultMutableTreeNode_PersistenceDelegate,Type,Java Class Type Default Member,159291,/home/ks-turtle/Desktop/src/java/beans/MetaData.java,574,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/beans/DefaultPersistenceDelegate.java,43,java.beans.DefaultPersistenceDelegate,Type,Java Class Type Public Member,17361,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/JToolTip.java,232,javax.swing.JToolTip.AccessibleJToolTip,Type,Java Class Type Protected Member,159449,/home/ks-turtle/Desktop/src/javax/swing/JToolTip.java,232,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/JComponent.java,3398,javax.swing.JComponent.AccessibleJComponent,Type,Java Abstract Class Type Public Member,7769,no-match,0
/home/ks-turtle/Desktop/src/stub/javax/security/cert/CertificateEncodingException.java,32,javax.security.cert.CertificateEncodingException,Type,Java Class Type Public Member,159738,/home/ks-turtle/Desktop/src/stub/javax/security/cert/CertificateEncodingException.java,32,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/stub/javax/security/cert/CertificateException.java,32,javax.security.cert.CertificateException,Type,Java Class Type Public Member,159739,no-match,0
/home/ks-turtle/Desktop/src/stub/javax/security/cert/CertificateException.java,32,javax.security.cert.CertificateException,Type,Java Class Type Public Member,159739,/home/ks-turtle/Desktop/src/stub/javax/security/cert/CertificateException.java,32,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/lang/Exception.java,20,java.lang.Exception,Type,Java Class Type Public Member,3062,no-match,0
/home/ks-turtle/Desktop/src/java/util/concurrent/ArrayBlockingQueue.java,47,java.util.concurrent.ArrayBlockingQueue,Type,Java Generic Class Type Public Member,159763,/home/ks-turtle/Desktop/src/java/util/concurrent/ArrayBlockingQueue.java,47,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/util/AbstractQueue.java,37,java.util.AbstractQueue,Type,Java Abstract Generic Class Type Public Member,80084,no-match,0
/home/ks-turtle/Desktop/src/stub/javax/net/ssl/HandshakeCompletedEvent.java,42,javax.net.ssl.HandshakeCompletedEvent,Type,Java Class Type Public Member,159903,/home/ks-turtle/Desktop/src/stub/javax/net/ssl/HandshakeCompletedEvent.java,42,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/util/EventObject.java,21,java.util.EventObject,Type,Java Class Type Public Member,3304,no-match,0
/home/ks-turtle/Desktop/src/java/io/PushbackReader.java,20,java.io.PushbackReader,Type,Java Class Type Public Member,159949,/home/ks-turtle/Desktop/src/java/io/PushbackReader.java,20,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/io/FilterReader.java,24,java.io.FilterReader,Type,Java Abstract Class Type Public Member,145895,match,0
/home/ks-turtle/Desktop/src/java/awt/image/BandedSampleModel.java,49,java.awt.image.BandedSampleModel,Type,Java Final Class Type Public Member,160186,/home/ks-turtle/Desktop/src/java/awt/image/BandedSampleModel.java,49,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/awt/image/ComponentSampleModel.java,58,java.awt.image.ComponentSampleModel,Type,Java Class Type Public Member,80903,no-match,0
/home/ks-turtle/Desktop/src/java/awt/geom/Arc2D.java,32,java.awt.geom.Arc2D,Type,Java Abstract Class Type Public Member,160313,/home/ks-turtle/Desktop/src/java/awt/geom/Arc2D.java,32,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/awt/geom/RectangularShape.java,26,java.awt.geom.RectangularShape,Type,Java Abstract Class Type Public Member,4066,no-match,0
/home/ks-turtle/Desktop/src/javax/print/attribute/standard/MediaTray.java,30,javax.print.attribute.standard.MediaTray,Type,Java Class Type Public Member,160588,/home/ks-turtle/Desktop/src/javax/print/attribute/standard/MediaTray.java,30,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/print/attribute/standard/Media.java,41,javax.print.attribute.standard.Media,Type,Java Abstract Class Type Public Member,73991,no-match,0
/home/ks-turtle/Desktop/src/java/rmi/server/SocketSecurityException.java,17,java.rmi.server.SocketSecurityException,Type,Java Class Type Public Member,161154,/home/ks-turtle/Desktop/src/java/rmi/server/SocketSecurityException.java,17,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/rmi/server/ExportException.java,23,java.rmi.server.ExportException,Type,Java Class Type Public Member,150641,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/text/html/parser/DocumentParser.java,86,javax.swing.text.html.parser.DocumentParser,Type,Java Class Type Public Member,161502,/home/ks-turtle/Desktop/src/javax/swing/text/html/parser/DocumentParser.java,86,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/text/html/parser/Parser.java,64,javax.swing.text.html.parser.Parser,Type,Java Class Type Public Member,141492,no-match,0
/home/ks-turtle/Desktop/src/stub/javax/net/ssl/SSLKeyException.java,26,javax.net.ssl.SSLKeyException,Type,Java Class Type Public Member,161550,/home/ks-turtle/Desktop/src/stub/javax/net/ssl/SSLKeyException.java,26,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/stub/javax/net/ssl/SSLException.java,29,javax.net.ssl.SSLException,Type,Java Class Type Public Member,54569,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/plaf/multi/MultiToolBarUI.java,25,javax.swing.plaf.multi.MultiToolBarUI,Type,Java Class Type Public Member,161644,/home/ks-turtle/Desktop/src/javax/swing/plaf/multi/MultiToolBarUI.java,25,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/plaf/ToolBarUI.java,20,javax.swing.plaf.ToolBarUI,Type,Java Abstract Class Type Public Member,72928,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/JFormattedTextField.java,1085,javax.swing.JFormattedTextField.CommitAction,Type,Java Static Class Type Default Member,162260,/home/ks-turtle/Desktop/src/javax/swing/JFormattedTextField.java,1085,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/JTextField.java,773,javax.swing.JTextField.NotifyAction,Type,Java Static Class Type Default Member,66381,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/text/DefaultFormatterFactory.java,58,javax.swing.text.DefaultFormatterFactory,Type,Java Class Type Public Member,162363,/home/ks-turtle/Desktop/src/javax/swing/text/DefaultFormatterFactory.java,58,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/JFormattedTextField.java,840,javax.swing.JFormattedTextField.AbstractFormatterFactory,Type,Java Static Abstract Class Type Public Member,162248,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/text/DateFormatter.java,33,javax.swing.text.DateFormatter,Type,Java Class Type Public Member,162364,/home/ks-turtle/Desktop/src/javax/swing/text/DateFormatter.java,33,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/text/InternationalFormatter.java,78,javax.swing.text.InternationalFormatter,Type,Java Class Type Public Member,82044,no-match,0
/home/ks-turtle/Desktop/src/javax/print/attribute/UnmodifiableSetException.java,17,javax.print.attribute.UnmodifiableSetException,Type,Java Class Type Public Member,162556,/home/ks-turtle/Desktop/src/javax/print/attribute/UnmodifiableSetException.java,17,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/lang/RuntimeException.java,24,java.lang.RuntimeException,Type,Java Class Type Public Member,2336,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/tree/DefaultTreeCellEditor.java,571,javax.swing.tree.DefaultTreeCellEditor.DefaultTextField,Type,Java Class Type Public Member,162744,/home/ks-turtle/Desktop/src/javax/swing/tree/DefaultTreeCellEditor.java,571,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/JTextField.java,140,javax.swing.JTextField,Type,Java Class Type Public Member,18731,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/tree/DefaultTreeCellEditor.java,651,javax.swing.tree.DefaultTreeCellEditor.EditorContainer,Type,Java Class Type Public Member,162757,/home/ks-turtle/Desktop/src/javax/swing/tree/DefaultTreeCellEditor.java,651,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/awt/Container.java,72,java.awt.Container,Type,Java Class Type Public Member,106,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/DefaultCellEditor.java,37,javax.swing.DefaultCellEditor,Type,Java Class Type Public Member,162868,/home/ks-turtle/Desktop/src/javax/swing/DefaultCellEditor.java,37,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/AbstractCellEditor.java,36,javax.swing.AbstractCellEditor,Type,Java Abstract Class Type Public Member,162869,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/JButton.java,295,javax.swing.JButton.AccessibleJButton,Type,Java Class Type Protected Member,162955,/home/ks-turtle/Desktop/src/javax/swing/JButton.java,295,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/AbstractButton.java,2198,javax.swing.AbstractButton.AccessibleAbstractButton,Type,Java Abstract Class Type Protected Member,41581,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/text/StringContent.java,374,javax.swing.text.StringContent.InsertUndo,Type,Java Class Type Default Member,163013,/home/ks-turtle/Desktop/src/javax/swing/text/StringContent.java,374,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/undo/AbstractUndoableEdit.java,21,javax.swing.undo.AbstractUndoableEdit,Type,Java Class Type Public Member,104783,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/text/StringContent.java,429,javax.swing.text.StringContent.RemoveUndo,Type,Java Class Type Default Member,163030,/home/ks-turtle/Desktop/src/javax/swing/text/StringContent.java,429,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/undo/AbstractUndoableEdit.java,21,javax.swing.undo.AbstractUndoableEdit,Type,Java Class Type Public Member,104783,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/text/html/FrameView.java,26,javax.swing.text.html.FrameView,Type,Java Class Type Default Member,163236,/home/ks-turtle/Desktop/src/javax/swing/text/html/FrameView.java,26,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/text/ComponentView.java,50,javax.swing.text.ComponentView,Type,Java Class Type Public Member,98528,no-match,0
/home/ks-turtle/Desktop/src/javax/swing/text/html/FrameSetView.java,29,javax.swing.text.html.FrameSetView,Type,Java Class Type Default Member,163319,/home/ks-turtle/Desktop/src/javax/swing/text/html/FrameSetView.java,29,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/swing/text/BoxView.java,44,javax.swing.text.BoxView,Type,Java Class Type Public Member,101601,no-match,0
/home/ks-turtle/Desktop/src/stub/javax/security/cert/CertificateExpiredException.java,34,javax.security.cert.CertificateExpiredException,Type,Java Class Type Public Member,163890,/home/ks-turtle/Desktop/src/stub/javax/security/cert/CertificateExpiredException.java,34,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/stub/javax/security/cert/CertificateException.java,32,javax.security.cert.CertificateException,Type,Java Class Type Public Member,159739,no-match,0
/home/ks-turtle/Desktop/src/stub/javax/security/cert/CertificateNotYetValidException.java,34,javax.security.cert.CertificateNotYetValidException,Type,Java Class Type Public Member,163891,/home/ks-turtle/Desktop/src/stub/javax/security/cert/CertificateNotYetValidException.java,34,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/stub/javax/security/cert/CertificateException.java,32,javax.security.cert.CertificateException,Type,Java Class Type Public Member,159739,no-match,0
/home/ks-turtle/Desktop/src/javax/print/attribute/standard/JobStateReasons.java,51,javax.print.attribute.standard.JobStateReasons,Type,Java Final Class Type Public Member,163900,/home/ks-turtle/Desktop/src/javax/print/attribute/standard/JobStateReasons.java,52,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/java/util/HashSet.java,70,java.util.HashSet,Type,Java Generic Class Type Public Member,2228,no-match,0
/home/ks-turtle/Desktop/src/javax/print/attribute/standard/JobStateReason.java,40,javax.print.attribute.standard.JobStateReason,Type,Java Class Type Public Member,163914,/home/ks-turtle/Desktop/src/javax/print/attribute/standard/JobStateReason.java,40,Couple,Java Extend Couple,/home/ks-turtle/Desktop/src/javax/print/attribute/EnumSyntax.java,92,javax.print.attribute.EnumSyntax,Type,Java Abstract Class Type Public Member,28631,no-match,0
